"session_id","user_id","username","time_spent","death_count","max_checkpoint","completed_numeric","completed","end_reason","map_id","created_at","efficiency_score","survival_score","progress_score","skill_score"
"135f4339-1cf2-4fc7-a925-0b4f93bd863b","USER_5","Player_5",293,12,5,1,True,"summit",1,"2026-01-09 04:00:22.495904","0.7558","0.76","1","0.8386"
"3ed97c62-b507-4c91-b357-295b19a55e2f","USER_13","Player_13",923,18,1,0,False,"unknown",1,"2026-01-09 05:31:24.561993","0.0462","0.64","0.2","0.2954"
"ba59550d-45e1-422f-ad90-0c953b3b5236","USER_8","Player_8",496,1,1,0,False,"exit",1,"2026-01-09 09:01:28.669216","0.1173","0.98","0.2","0.4324"
"9fd867fb-a3fa-49d3-a104-6ba843e2f976","USER_5","Player_5",229,13,2,0,False,"exit",1,"2026-01-09 17:26:46.216297","0.3237","0.74","0.4","0.4879"
"3b2cd702-6171-4f20-8f81-828b0d666709","USER_20","Player_20",399,23,3,0,False,"exit",1,"2026-01-09 21:56:43.31708","0.4005","0.54","0.6","0.5135"
"d72f99b1-f67a-4d53-9fb7-6fc15febb80a","USER_50","Player_50",300,25,4,0,False,"failed",1,"2026-01-10 01:22:00.939867","0.6","0.5","0.8","0.6333"
"18897301-c16f-41b4-9779-0fd41e5b0b63","USER_25","Player_25",677,4,3,0,False,"exit",1,"2026-01-10 12:15:51.259777","0.2615","0.92","0.6","0.5938"
"4c7fcec2-4e8e-4465-b5dc-cc940d1e5e82","USER_20","Player_20",530,12,5,1,True,"summit",1,"2026-01-10 22:29:43.004972","0.5583","0.76","1","0.7728"
"846cb4f6-751d-4b71-8092-1c57fbbb4245","USER_43","Player_43",484,17,1,0,False,"exit",1,"2026-01-11 06:36:53.343199","0.1193","0.66","0.2","0.3264"
"78b1b06b-2a86-46e8-9afb-58d705fff02f","USER_41","Player_41",113,3,2,0,False,"exit",1,"2026-01-11 08:43:37.452887","0.3623","0.94","0.4","0.5674"
"e4d675ea-bbdc-49e2-9566-731950ef0330","USER_23","Player_23",70,25,4,0,False,"failed",1,"2026-01-11 13:35:36.935272","0.7533","0.5","0.8","0.6844"
"a4c5a4f1-3435-485e-8cab-3df15ec2c47e","USER_27","Player_27",786,23,3,0,False,"exit",1,"2026-01-11 14:35:02.89865","0.207","0.54","0.6","0.449"
"4f43ce69-fa59-405f-8904-f41ddb1f1ae0","USER_9","Player_9",591,7,4,0,False,"exit",1,"2026-01-11 15:56:46.503793","0.406","0.86","0.8","0.6887"
"e4e17f12-f086-40a7-b687-1a97c96ce04c","3257447993","Clamsxeny",88,12,1,0,False,"exit",1,"2026-01-11 17:08:12.356664","0.1853","0.76","0.2","0.3818"
"6dfb4a44-2461-46d7-9c18-cfce32141a4b","USER_25","Player_25",573,15,3,0,False,"exit",1,"2026-01-11 17:42:11.523925","0.3135","0.7","0.6","0.5378"
"2f081fee-fb20-4525-9f2c-478481383886","USER_45","Player_45",191,20,3,0,False,"exit",1,"2026-01-12 00:29:05.248514","0.5045","0.6","0.6","0.5682"
"e5fca469-0416-4cd2-b1ec-0f9a24481ee6","USER_11","Player_11",279,3,3,0,False,"exit",1,"2026-01-12 11:59:18.165072","0.4605","0.94","0.6","0.6668"
"89dcef5a-5c6e-4bef-916d-bd4e2147e191","USER_5","Player_5",129,12,3,0,False,"exit",1,"2026-01-12 22:14:17.578007","0.5355","0.76","0.6","0.6318"
"41e1493f-8074-4579-b844-15e068b199e5","USER_8","Player_8",432,0,2,0,False,"exit",1,"2026-01-13 03:52:04.70935","0.256","1","0.4","0.552"
"456f02b6-90fe-4092-b3e0-505b78bb2be1","USER_14","Player_14",415,5,4,0,False,"exit",1,"2026-01-13 08:11:10.552995","0.5233","0.9","0.8","0.7411"
"ec9248c2-62b0-42cd-a574-9ef0b3b4678a","USER_35","Player_35",234,17,4,0,False,"exit",1,"2026-01-13 11:14:06.94107","0.644","0.66","0.8","0.7013"
"1077b652-058b-49c6-b041-ad7864c278e5","USER_50","Player_50",503,18,5,1,True,"summit",1,"2026-01-13 13:33:03.851895","0.5808","0.64","1","0.7403"
"3530eed7-af7b-4dd3-a513-2d91f797f755","USER_28","Player_28",605,1,3,0,False,"exit",1,"2026-01-13 15:27:52.508059","0.2975","0.98","0.6","0.6258"
"c1958883-b1b5-4171-a68a-e1478ffc7a41","USER_45","Player_45",359,7,5,1,True,"summit",1,"2026-01-14 14:58:16.145869","0.7008","0.86","1","0.8536"
"f483b8d4-7db2-4a82-8208-130de9ae67ab","USER_17","Player_17",344,11,1,0,False,"exit",1,"2026-01-14 17:04:02.402259","0.1427","0.78","0.2","0.3742"
"bdfbe98b-2f0a-495b-8359-c4e02bd868d1","USER_14","Player_14",287,11,1,0,False,"exit",1,"2026-01-14 20:14:44.886238","0.1522","0.78","0.2","0.3774"
"3be37337-caa2-415c-8626-6b52a7ffd058","USER_50","Player_50",289,11,4,0,False,"exit",1,"2026-01-15 00:20:49.151488","0.6073","0.78","0.8","0.7291"
"5a7b211d-ffae-40a7-8b03-a2da03074beb","USER_47","Player_47",168,4,3,0,False,"exit",1,"2026-01-15 02:29:13.352077","0.516","0.92","0.6","0.6787"
"3f400130-cc1e-4ed4-aa42-026a157b6ddf","USER_12","Player_12",461,15,2,0,False,"exit",1,"2026-01-15 06:09:22.493309","0.2463","0.7","0.4","0.4488"
"0dc2d537-333b-4ea0-ad5b-0470236d1851","USER_17","Player_17",1126,9,4,0,False,"unknown",1,"2026-01-15 16:11:21.083808","0.0493","0.82","0.8","0.5564"
"c407086e-c8c5-434d-a3c2-06dbf83d5f40","USER_33","Player_33",72,7,3,0,False,"exit",1,"2026-01-15 16:24:09.990946","0.564","0.86","0.6","0.6747"
"15bcd5bb-46c4-4849-af2f-d4cd474dcaa7","USER_43","Player_43",199,22,5,1,True,"summit",1,"2026-01-15 20:45:21.792458","0.8342","0.56","1","0.7981"
"406361a8-9aad-4de2-870f-d7e325faab6e","USER_24","Player_24",495,17,5,1,True,"summit",1,"2026-01-15 22:39:24.284215","0.5875","0.66","1","0.7492"
"56967693-f6c7-44d0-b4f4-cee25dd46a5b","USER_1","Player_1",443,12,3,0,False,"exit",1,"2026-01-16 13:21:44.334651","0.3785","0.76","0.6","0.5795"
"98f64d33-ade8-4542-88d7-fa1400866f48","USER_5","Player_5",296,38,4,0,False,"failed",1,"2026-01-16 14:59:44.707775","0.6027","0.24","0.8","0.5476"
"85398522-04a5-4fbd-b547-c24453af4c46","USER_14","Player_14",490,18,2,0,False,"exit",1,"2026-01-16 15:19:21.215867","0.2367","0.64","0.4","0.4256"
"267ae213-f492-4ba0-a55e-72e86d08b63f","USER_41","Player_41",172,14,3,0,False,"exit",1,"2026-01-17 00:17:40.650371","0.514","0.72","0.6","0.6113"
"078c5da6-e2cf-45d3-a5db-8418468ace8d","USER_2","Player_2",835,13,5,1,True,"summit",1,"2026-01-17 05:26:40.983202","0.3042","0.74","1","0.6814"
"4ff4f5e7-c1b3-4d12-8dfc-72eca4bc92a6","USER_26","Player_26",493,6,1,0,False,"exit",1,"2026-01-18 03:32:41.18457","0.1178","0.88","0.2","0.3993"
"9db0700e-5299-4969-b8bf-5c0aa3c39d8b","USER_34","Player_34",854,10,3,0,False,"exit",1,"2026-01-18 15:24:28.352382","0.173","0.8","0.6","0.5243"
"dbf160aa-6d86-4d8c-ba2f-f969098ba033","USER_48","Player_48",336,24,4,0,False,"exit",1,"2026-01-18 21:09:55.46693","0.576","0.52","0.8","0.632"
"0ec300a7-35e3-458c-9d2b-77eb0be62aa9","USER_16","Player_16",355,17,1,0,False,"exit",1,"2026-01-19 18:22:37.177952","0.1408","0.66","0.2","0.3336"
"9332b21a-dc17-4a6f-9f22-0f8fe6b03e6c","USER_3","Player_3",500,5,2,0,False,"exit",1,"2026-01-19 18:49:43.423754","0.2333","0.9","0.4","0.5111"
"c6d60747-3771-439b-8ce9-7660efa13a67","USER_9","Player_9",355,22,5,1,True,"summit",1,"2026-01-19 20:26:12.187999","0.7042","0.56","1","0.7547"
"42ac948f-0f27-44ac-a164-18e0909ff21c","USER_1","Player_1",77,8,3,0,False,"exit",1,"2026-01-19 20:28:57.887147","0.5615","0.84","0.6","0.6672"
"a853a3ba-2c11-4eb3-92d3-8627e85ea869","USER_13","Player_13",243,12,4,0,False,"exit",1,"2026-01-19 22:22:24.966465","0.638","0.76","0.8","0.7327"
"9554c697-39ab-43b4-afc2-e632e379597f","USER_47","Player_47",728,7,5,1,True,"summit",1,"2026-01-20 11:12:09.675826","0.3933","0.86","1","0.7511"
"b1870e0d-e5a5-49f0-8dd0-c9afa3c809af","USER_12","Player_12",71,47,1,0,False,"failed",1,"2026-01-20 11:31:39.10728","0.1882","0.06","0.2","0.1494"
"d4a39b52-9732-4d4b-b0c3-8673cfc1e308","USER_24","Player_24",248,39,2,0,False,"failed",1,"2026-01-20 13:15:14.068097","0.3173","0.22","0.4","0.3124"
"ec7e1808-87e1-4586-a09e-aa7ecb45bd00","USER_8","Player_8",202,15,3,0,False,"exit",1,"2026-01-20 15:48:20.610798","0.499","0.7","0.6","0.5997"
"fb4d9bd5-ceed-4b07-8969-400b98e1458e","USER_50","Player_50",260,42,4,0,False,"failed",1,"2026-01-20 23:05:21.514821","0.6267","0.16","0.8","0.5289"
"92a90d52-f839-4a2a-8eb6-3cb48c1bb66c","USER_18","Player_18",236,13,1,0,False,"exit",1,"2026-01-21 08:02:00.607036","0.1607","0.74","0.2","0.3669"
"e2b21627-99ba-490a-9f36-3e70aa3c7696","USER_23","Player_23",186,23,4,0,False,"exit",1,"2026-01-21 20:09:31.863524","0.676","0.54","0.8","0.672"
"1c3d85e0-748b-4d28-8bb8-418f31928576","USER_2","Player_2",332,9,4,0,False,"exit",1,"2026-01-22 04:16:12.833615","0.5787","0.82","0.8","0.7329"
"e133fb5d-cf15-4cc0-92f2-1afec8170750","USER_22","Player_22",479,13,2,0,False,"exit",1,"2026-01-22 10:13:07.364004","0.2403","0.74","0.4","0.4601"
"f4e5fee3-6550-4b31-95e5-ab2f097df0c4","USER_42","Player_42",555,46,5,1,True,"summit",1,"2026-01-22 14:00:14.26515","0.5375","0.08","1","0.5392"
"04d01fae-614e-47c6-ac09-a5ee01474f2c","USER_14","Player_14",416,9,3,0,False,"exit",1,"2026-01-23 05:46:21.034145","0.392","0.82","0.6","0.604"
"3b86d3de-1fa8-45c6-8d8d-249c4fd78a50","3257447993","Clamsxeny",891,25,3,0,False,"failed",1,"2026-01-23 06:13:35.500783","0.1545","0.5","0.6","0.4182"
"6961774d-80fb-4474-8d3d-477ba107b515","USER_28","Player_28",1059,14,3,0,False,"unknown",1,"2026-01-24 00:30:28.891619","0.0705","0.72","0.6","0.4635"
"b07f6bca-6ab2-43ba-b127-e2e97acac38c","USER_8","Player_8",327,5,1,0,False,"exit",1,"2026-01-24 06:03:06.698711","0.1455","0.9","0.2","0.4152"
"a7113105-b507-4569-8184-0588db1b931e","USER_19","Player_19",872,20,3,0,False,"exit",1,"2026-01-25 19:42:09.401396","0.164","0.6","0.6","0.4547"
"4e7cb56b-a991-4977-8d1f-ffe7a26c4481","USER_48","Player_48",636,12,2,0,False,"exit",1,"2026-01-26 11:48:05.855026","0.188","0.76","0.4","0.4493"
"4ce8c635-4fcd-4696-adc1-e83bd8e79ab2","USER_18","Player_18",634,22,4,0,False,"exit",1,"2026-01-26 12:37:10.471786","0.3773","0.56","0.8","0.5791"
"3159c4da-62cc-4865-bf55-4c02c519aa2e","USER_35","Player_35",359,4,3,0,False,"exit",1,"2026-01-26 17:22:27.448463","0.4205","0.92","0.6","0.6468"
"3bec5afe-0230-4408-b3ac-9d66b82fa9e9","USER_34","Player_34",222,9,2,0,False,"exit",1,"2026-01-26 21:27:05.449553","0.326","0.82","0.4","0.5153"
"52c80f46-6a45-4243-8941-6bfe6afdc333","USER_35","Player_35",328,35,3,0,False,"failed",1,"2026-01-27 05:27:23.903611","0.436","0.3","0.6","0.4453"
"013b9227-d02c-4576-a420-6a928eb87e3d","USER_19","Player_19",320,14,4,0,False,"exit",1,"2026-01-27 10:26:25.595991","0.5867","0.72","0.8","0.7022"
"c70e61fb-5ef2-421f-925d-294176afce8e","USER_34","Player_34",309,3,4,0,False,"exit",1,"2026-01-27 18:16:04.818539","0.594","0.94","0.8","0.778"
"1db969c6-7ceb-41a2-9386-7b5a29b6f66b","USER_20","Player_20",262,8,5,1,True,"summit",1,"2026-01-28 20:37:27.455328","0.7817","0.84","1","0.8739"
"1e7e1744-e21a-4a0b-9ac3-65c5e9a829b9","USER_19","Player_19",740,42,5,1,True,"summit",1,"2026-01-29 08:20:46.830536","0.3833","0.16","1","0.5144"
"117a6149-84e1-4244-a92b-17531662cf06","USER_24","Player_24",304,12,5,1,True,"summit",1,"2026-01-29 11:12:32.926521","0.7467","0.76","1","0.8356"
"ed0a9910-6d6d-40e6-9778-e708195c286e","USER_48","Player_48",250,33,4,0,False,"failed",1,"2026-01-29 16:29:08.987217","0.6333","0.34","0.8","0.5911"
"d2533c27-80c8-409c-ae54-829c84617cd1","3257447993","Clamsxeny",648,11,2,0,False,"exit",1,"2026-01-29 18:41:44.141675","0.184","0.78","0.4","0.4547"
"edc2c089-4fc1-4f7a-9bd3-edd594e6c8b9","USER_7","Player_7",473,8,4,0,False,"exit",1,"2026-01-30 10:32:54.018129","0.4847","0.84","0.8","0.7082"
"d5df4029-5be8-4c61-a5ca-21e71aa2a54c","USER_18","Player_18",250,2,5,1,True,"summit",1,"2026-01-30 12:50:33.903495","0.7917","0.96","1","0.9172"
"6bfba4ee-f6e1-479d-9a3c-2f45afa1b207","3257447993","Clamsxeny",918,18,1,0,False,"unknown",1,"2026-01-30 15:38:47.316619","0.047","0.64","0.2","0.2957"
"a6334ee2-90e8-46b7-9671-8fa1d3829fe9","USER_17","Player_17",759,41,4,0,False,"failed",1,"2026-01-30 19:42:10.537476","0.294","0.18","0.8","0.4247"
"41344be3-ea7d-410a-9183-c4785a259a9d","USER_36","Player_36",473,4,5,1,True,"summit",1,"2026-01-31 01:39:52.446869","0.6058","0.92","1","0.8419"
"6d2c70c3-b888-4507-bf82-85647c61800f","USER_21","Player_21",667,3,5,1,True,"summit",1,"2026-01-31 05:23:04.673071","0.4442","0.94","1","0.7947"
"e6a183d1-f3d1-42ba-8d9e-83d2c3301ab1","USER_27","Player_27",241,25,5,1,True,"summit",1,"2026-01-31 12:51:08.47837","0.7992","0.5","1","0.7664"
"c1c1030e-0829-4ff0-b341-ee9149622b96","USER_36","Player_36",462,45,3,0,False,"failed",1,"2026-01-31 17:39:09.259473","0.369","0.1","0.6","0.3563"
"6642cdbc-cd36-47bf-9ba4-f4d38e8406a5","USER_38","Player_38",228,2,5,1,True,"summit",1,"2026-01-31 21:00:57.324883","0.81","0.96","1","0.9233"
"86c1c334-6fe6-452c-b15d-94c59d934ea1","USER_28","Player_28",558,3,1,0,False,"exit",1,"2026-02-01 03:26:28.912331","0.107","0.94","0.2","0.4157"
"7c3884e2-83df-4855-99e8-f502fdb2dab9","USER_47","Player_47",537,13,5,1,True,"summit",1,"2026-02-01 10:59:02.463964","0.5525","0.74","1","0.7642"
"ff7bd1ed-ca40-4b78-8a2e-2ce14dcb338a","USER_25","Player_25",552,15,5,1,True,"summit",1,"2026-02-01 12:45:50.702661","0.54","0.7","1","0.7467"
"f47b7137-218b-462e-97b1-297e08e3213d","USER_45","Player_45",143,19,1,0,False,"exit",1,"2026-02-01 20:56:18.723402","0.1762","0.62","0.2","0.3321"
"22ddd67c-6fd3-4f85-813d-4f6c60a4f061","USER_49","Player_49",222,12,2,0,False,"exit",1,"2026-02-02 03:18:20.938824","0.326","0.76","0.4","0.4953"
"fdebdf8c-a56c-4a92-b628-2997b98e1235","USER_6","Player_6",561,12,4,0,False,"exit",1,"2026-02-02 10:33:48.739189","0.426","0.76","0.8","0.662"
"18288b9d-93a8-4d62-9439-9827afe64d37","USER_21","Player_21",866,17,1,0,False,"exit",1,"2026-02-02 18:23:30.798199","0.0557","0.66","0.2","0.3052"
"30563ef9-e2ee-4086-a874-2e3022f8802d","USER_1","Player_1",788,24,4,0,False,"exit",1,"2026-02-03 13:34:05.572648","0.2747","0.52","0.8","0.5316"
"e85d43d6-2d9e-40fa-a039-caa04670fc64","USER_7","Player_7",987,8,5,1,True,"summit",1,"2026-02-04 08:57:22.510982","0.1775","0.84","1","0.6725"
"134e21f5-9969-4976-973c-2b32ddfea349","USER_29","Player_29",379,6,3,0,False,"exit",1,"2026-02-04 10:53:37.833833","0.4105","0.88","0.6","0.6302"
"489cf1e3-8271-4357-9068-65a64fe75168","USER_39","Player_39",237,22,5,1,True,"summit",1,"2026-02-04 13:54:20.865287","0.8025","0.56","1","0.7875"
"da43a3a9-b9b7-4cc7-a6ba-c0d56a6ad135","USER_32","Player_32",311,4,4,0,False,"exit",1,"2026-02-05 03:17:35.424239","0.5927","0.92","0.8","0.7709"
"6064cec5-3232-469a-8ab7-b3ba11a4ebd0","USER_44","Player_44",436,25,1,0,False,"failed",1,"2026-02-06 01:27:10.946794","0.1273","0.5","0.2","0.2758"
"1695b297-aa74-4c85-aff0-1dc6ca194c96","USER_16","Player_16",275,4,3,0,False,"exit",1,"2026-02-06 05:48:50.208","0.4625","0.92","0.6","0.6608"
"ef7f3a2f-bca6-4fa3-8136-be1b89f47ffa","USER_6","Player_6",431,2,3,0,False,"exit",1,"2026-02-07 07:31:20.651596","0.3845","0.96","0.6","0.6482"
"69a40e00-85da-4007-9187-e7cd26a85795","USER_13","Player_13",925,11,3,0,False,"unknown",1,"2026-02-07 10:42:41.174078","0.1375","0.78","0.6","0.5058"
"0faa978e-6e03-492d-b06f-ba036f71b3df","USER_38","Player_38",733,21,1,0,False,"exit",1,"2026-02-07 11:42:30.603811","0.0778","0.58","0.2","0.2859"
"98a84ad0-bee3-4049-a648-3fe514dea4ea","USER_5","Player_5",283,17,4,0,False,"exit",1,"2026-02-07 15:47:41.129074","0.6113","0.66","0.8","0.6904"
"6e776588-bfdf-4a21-8034-d4fbae6dc70a","USER_26","Player_26",589,13,1,0,False,"exit",1,"2026-02-07 21:51:49.26949","0.1018","0.74","0.2","0.3473"
"b171d836-4a2d-481a-89df-0fc9c2bb2eb4","USER_18","Player_18",174,2,2,0,False,"exit",1,"2026-02-08 00:08:44.175415","0.342","0.96","0.4","0.5673"
"376decd9-cb5d-45d2-9592-08b9a84293fe","USER_10","Player_10",166,20,4,0,False,"exit",1,"2026-02-08 01:42:48.882034","0.6893","0.6","0.8","0.6964"
"cc786759-9470-4793-86aa-07604eff512e","USER_48","Player_48",509,12,5,1,True,"summit",1,"2026-02-08 03:10:59.300997","0.5758","0.76","1","0.7786"
"5af38496-d017-4b14-9cba-9a740f7a5493","USER_48","Player_48",610,37,4,0,False,"failed",1,"2026-02-08 07:37:55.840195","0.3933","0.26","0.8","0.4844"
"76e3a787-2765-4f60-bbba-24b49d577a92","USER_38","Player_38",503,46,2,0,False,"failed",1,"2026-02-08 19:38:15.887529","0.2323","0.08","0.4","0.2374"
"d353363e-7ef0-4905-b774-6ead96fccce5","USER_45","Player_45",1182,24,5,1,True,"summit",1,"2026-02-08 19:54:07.499511","0.015","0.52","1","0.5117"
"076da67b-9911-47d0-afc9-e2d11e0c0c34","USER_22","Player_22",703,20,4,0,False,"exit",1,"2026-02-08 21:37:59.239846","0.3313","0.6","0.8","0.5771"
"ab3dba16-b848-4be8-b590-e20045941d5e","USER_50","Player_50",149,15,3,0,False,"exit",1,"2026-02-09 13:20:54.700489","0.5255","0.7","0.6","0.6085"
"eeec47b7-b43d-406a-912f-44a2bd07208d","USER_42","Player_42",1165,4,2,0,False,"unknown",1,"2026-02-10 00:15:31.806193","0.0117","0.92","0.4","0.4439"
"307a948e-afb7-4bc0-bef3-cdf9b15157ac","USER_43","Player_43",477,21,4,0,False,"exit",1,"2026-02-10 14:57:47.521246","0.482","0.58","0.8","0.6207"
"25e59f29-a0b9-4fc6-9a20-7dd52d9b21ed","USER_30","Player_30",451,13,1,0,False,"exit",1,"2026-02-10 23:02:48.512103","0.1248","0.74","0.2","0.3549"
"0e02e9fe-76da-4c8c-a15f-1383865b5586","USER_16","Player_16",457,22,3,0,False,"exit",1,"2026-02-11 00:18:33.766377","0.3715","0.56","0.6","0.5105"
"5f408aac-6a04-420f-8467-043c85223c86","USER_12","Player_12",353,10,5,1,True,"summit",1,"2026-02-11 06:03:04.130626","0.7058","0.8","1","0.8353"
"4e7d906f-f10d-4f9d-adf0-8d8e491560d6","USER_21","Player_21",247,0,3,0,False,"exit",1,"2026-02-11 23:53:22.422131","0.4765","1","0.6","0.6922"
"8dc19e9d-7626-4e73-9e78-a5df18473b4c","USER_9","Player_9",565,16,4,0,False,"exit",1,"2026-02-13 11:52:15.168146","0.4233","0.68","0.8","0.6344"
"6c3c6263-b3f4-4c0d-8d90-56550a83b22d","USER_20","Player_20",846,2,1,0,False,"exit",1,"2026-02-13 22:52:50.92597","0.059","0.96","0.2","0.4063"
"6959fda2-1a1f-40fc-b8d6-41d12248271a","USER_7","Player_7",321,11,2,0,False,"exit",1,"2026-02-14 01:39:50.698737","0.293","0.78","0.4","0.491"
"607b0ec0-5d8f-44b8-9643-42d5f73e9bb7","USER_29","Player_29",787,27,3,0,False,"failed",1,"2026-02-14 15:14:15.706392","0.2065","0.46","0.6","0.4222"
"614172d6-4c92-42a1-8a59-dde75efe931f","USER_27","Player_27",567,43,2,0,False,"failed",1,"2026-02-14 18:28:29.187304","0.211","0.14","0.4","0.2503"
"a72de73a-d296-45b0-8f1c-b7c4ec77178c","USER_10","Player_10",540,2,5,1,True,"summit",1,"2026-02-15 13:47:47.774961","0.55","0.96","1","0.8367"
"76728520-a6e3-4c7b-bf40-81f2ea7c2b89","USER_40","Player_40",674,21,1,0,False,"exit",1,"2026-02-16 02:18:56.004471","0.0877","0.58","0.2","0.2892"
"ff68916d-ec0c-421a-971b-c0495ef54c3e","USER_10","Player_10",656,5,1,0,False,"exit",1,"2026-02-16 04:56:16.657497","0.0907","0.9","0.2","0.3969"
"f118f04e-0443-4452-b5a3-70164456aa73","USER_12","Player_12",179,16,1,0,False,"exit",1,"2026-02-16 05:22:31.710235","0.1702","0.68","0.2","0.3501"
"7a3c9f8e-0d99-4eaa-9836-e4c7e608a400","USER_10","Player_10",198,21,3,0,False,"exit",1,"2026-02-16 10:00:55.475366","0.501","0.58","0.6","0.5603"
"01f69469-5212-47e8-9cd6-7743cc6ce036","USER_43","Player_43",504,20,1,0,False,"exit",1,"2026-02-16 17:05:12.543439","0.116","0.6","0.2","0.3053"
"b207a8d9-6b8a-4fc3-9eac-ba371caf87a7","USER_47","Player_47",156,1,1,0,False,"exit",1,"2026-02-17 17:53:32.772235","0.174","0.98","0.2","0.4513"
"42ffa3d4-eb44-4c7e-947f-189b750437bf","USER_42","Player_42",996,22,2,0,False,"unknown",1,"2026-02-18 03:58:50.49907","0.068","0.56","0.4","0.3427"
"cc23002f-4103-4aa7-a29b-93654e4fe287","USER_32","Player_32",286,21,1,0,False,"exit",1,"2026-02-18 04:28:11.308948","0.1523","0.58","0.2","0.3108"
"857ad005-82f6-48d9-9d40-590ab20af7a0","USER_45","Player_45",420,10,3,0,False,"exit",1,"2026-02-19 11:35:17.919151","0.39","0.8","0.6","0.5967"
"27adc45a-e0c4-4be8-bd03-ccfe8f680a26","USER_18","Player_18",1104,8,4,0,False,"unknown",1,"2026-02-20 06:02:00.005684","0.064","0.84","0.8","0.568"
"b4ea543d-e143-4fec-afdc-0a3a68dd6b40","USER_39","Player_39",1123,26,3,0,False,"failed",1,"2026-02-20 18:49:27.439734","0.0385","0.48","0.6","0.3728"
"5019ee60-ff96-466f-abe7-470d062bc715","USER_43","Player_43",895,10,2,0,False,"exit",1,"2026-02-21 12:47:30.247268","0.1017","0.8","0.4","0.4339"
"23a54ff2-e7e7-49ac-aad2-3506c3cf8ecd","USER_47","Player_47",287,34,4,0,False,"failed",1,"2026-02-21 16:35:42.395936","0.6087","0.32","0.8","0.5762"
"8744fbc5-5ea4-4fe7-9128-80c86c85e543","USER_22","Player_22",364,22,2,0,False,"exit",1,"2026-02-21 18:15:06.386693","0.2787","0.56","0.4","0.4129"
"fb8526f0-d20e-4458-902a-b79e97791269","USER_6","Player_6",259,9,3,0,False,"exit",1,"2026-02-21 21:09:56.241301","0.4705","0.82","0.6","0.6302"
"b38cbc95-6e2b-40e8-9649-3d4d82b6b98c","USER_21","Player_21",572,4,4,0,False,"exit",1,"2026-02-22 12:39:00.115515","0.4187","0.92","0.8","0.7129"
"b7385959-c1df-4128-9553-75016c0a8838","USER_31","Player_31",985,22,2,0,False,"unknown",1,"2026-02-22 17:27:58.297323","0.0717","0.56","0.4","0.3439"
"335c8878-ecc9-4c2a-9eb5-e93ca237998b","USER_45","Player_45",175,27,2,0,False,"failed",1,"2026-02-23 09:01:08.568949","0.3417","0.46","0.4","0.4006"
"7691e604-d93f-4f2a-987e-0a32dae9a74b","USER_42","Player_42",644,7,4,0,False,"exit",1,"2026-02-23 18:48:37.333902","0.3707","0.86","0.8","0.6769"
"54b081de-1f9f-4652-84eb-e403f23bfde0","USER_30","Player_30",598,22,5,1,True,"summit",1,"2026-02-24 00:31:05.581504","0.5017","0.56","1","0.6872"
"c8fccd1a-39b3-42ed-ae4c-336ffcef96f9","USER_37","Player_37",1032,21,5,1,True,"summit",1,"2026-02-24 00:41:33.186998","0.14","0.58","1","0.5733"
"2e25e5b8-33d6-4657-bb15-d9cb75850f4e","USER_17","Player_17",543,28,4,0,False,"failed",1,"2026-02-24 02:47:24.89622","0.438","0.44","0.8","0.5593"
"fef4cc64-b040-4776-810c-78396cab839f","USER_2","Player_2",445,25,1,0,False,"failed",1,"2026-02-24 07:27:50.008406","0.1258","0.5","0.2","0.2753"
"c14a918b-e9d9-4b35-8f2f-626edfdea0da","USER_13","Player_13",340,23,4,0,False,"exit",1,"2026-02-24 08:45:41.93065","0.5733","0.54","0.8","0.6378"
"020db712-a5f8-4649-b4c8-76a1009e012c","USER_18","Player_18",633,6,3,0,False,"exit",1,"2026-02-24 20:38:22.789371","0.2835","0.88","0.6","0.5878"
"7d1b5bc5-2be6-4bec-a24d-fd0161263977","USER_9","Player_9",313,5,1,0,False,"exit",1,"2026-02-25 08:59:16.799949","0.1478","0.9","0.2","0.4159"
"31c0a1a8-3bab-4720-9467-8a6adf9d3608","USER_21","Player_21",86,6,2,0,False,"exit",1,"2026-02-26 01:38:48.815674","0.3713","0.88","0.4","0.5504"
"a417d4d8-0320-4ffa-8d3a-c19747be81b2","USER_44","Player_44",637,22,3,0,False,"exit",1,"2026-02-26 07:21:18.821858","0.2815","0.56","0.6","0.4805"
"d05246ee-af64-4e64-ac5c-8390f15d6810","USER_6","Player_6",616,10,1,0,False,"exit",1,"2026-02-26 19:53:10.388011","0.0973","0.8","0.2","0.3658"
"4da23085-ef9c-4b6d-83ac-c7cbca19e794","USER_14","Player_14",309,19,4,0,False,"exit",1,"2026-02-26 20:50:05.288199","0.594","0.62","0.8","0.6713"
"c39d4c29-2e70-4754-ae90-033bcbc8dd06","USER_26","Player_26",99,31,1,0,False,"failed",1,"2026-02-27 11:41:35.284153","0.1835","0.38","0.2","0.2545"
"a1dc5438-5ffc-4459-a84a-8ff68fe746b7","USER_35","Player_35",527,8,2,0,False,"exit",1,"2026-02-27 13:00:19.690333","0.2243","0.84","0.4","0.4881"
"50eefaf1-7f7f-4137-b0ac-be1b51f0019a","USER_27","Player_27",974,20,3,0,False,"unknown",1,"2026-02-27 22:41:58.391598","0.113","0.6","0.6","0.4377"
"970c7da5-a5c0-4e8d-94e3-127d80c11c31","USER_38","Player_38",501,1,3,0,False,"exit",1,"2026-02-28 05:58:54.941213","0.3495","0.98","0.6","0.6432"
